ID,materialsID,quantities,manufactureTime,timeResearchTime,materialResearchTime,copyTime,maxCopyRuns,productID,productQuantity,materialsCount,name
16237,"[34, 35, 36, 37]","[80000, 15000, 5000, 1000]",9000,3150,3150,7200,20,16236,1,4,Coercer Blueprint
16239,"[34, 35, 36, 37]","[80000, 15000, 5000, 1000]",9000,3150,3150,7200,20,16238,1,4,Cormorant Blueprint
16241,"[34, 35, 36, 37]","[80000, 15000, 5000, 1000]",9000,3150,3150,7200,20,16240,1,4,Catalyst Blueprint
16243,"[34, 35, 36, 37]","[80000, 15000, 5000, 1000]",9000,3150,3150,7200,20,16242,1,4,Thrasher Blueprint
16279,"[34, 35, 36, 37, 38, 39, 40]","[30710, 17250, 4921, 1527, 597, 300, 512]",2100,735,735,1680,80,16278,1,7,Ice Harvester I Blueprint
17322,"[16673, 16682, 16679]","[31, 1, 11]",150,105,105,120,4000,11691,1,3,Thermonuclear Trigger Unit Blueprint
17323,"[16678, 16670]","[11, 44]",25,105,105,20,20000,11545,1,2,Crystalline Carbonide Armor Plate Blueprint
17324,"[16680, 16673, 16683]","[3, 13, 1]",150,105,105,120,4000,11530,1,3,Plasma Thruster Blueprint
17325,"[16680, 16673, 33361, 16681]","[6, 17, 2, 2]",75,105,105,60,8000,11538,1,4,Nanomechanical Microprocessor Blueprint
17326,"[16680, 16673, 16681]","[7, 22, 2]",150,105,105,120,4000,11692,1,3,Nuclear Pulse Generator Blueprint
17327,"[16681, 33362, 16679, 16671]","[1, 2, 11, 27]",150,105,105,120,4000,11552,1,4,Scalar Capacitor Unit Blueprint
17328,"[16678, 16671]","[11, 44]",25,105,105,20,20000,11544,1,2,Titanium Diborite Armor Plate Blueprint
17329,"[16680, 16683, 16670]","[3, 1, 13]",150,105,105,120,4000,11531,1,3,Ion Thruster Blueprint
17330,"[16672, 16680, 33360, 16681]","[17, 6, 2, 2]",75,105,105,60,8000,11539,1,4,Nanoelectrical Microprocessor Blueprint
17331,"[17317, 16670]","[2, 9]",300,105,105,240,2000,11547,1,2,Fusion Reactor Unit Blueprint
17332,"[16680, 16681, 16671]","[7, 2, 22]",150,105,105,120,4000,11693,1,3,Graviton Pulse Generator Blueprint
17333,"[16673, 16682, 16681]","[22, 2, 1]",150,105,105,120,4000,11536,1,3,Ladar Sensor Cluster Blueprint
17334,"[16672, 16681, 33360, 16679]","[27, 1, 2, 11]",150,105,105,120,4000,11554,1,4,Tesseract Capacitor Unit Blueprint
17335,"[16672, 16680, 16681]","[22, 7, 2]",150,105,105,120,4000,11694,1,3,EM Pulse Generator Blueprint
17336,"[16672, 16681, 16682]","[22, 1, 2]",150,105,105,120,4000,11537,1,3,Radar Sensor Cluster Blueprint
17337,"[16681, 33359, 16670, 16679]","[1, 2, 27, 11]",150,105,105,120,4000,11553,1,4,Oscillator Capacitor Unit Blueprint
17338,"[16672, 17317]","[9, 2]",300,105,105,240,2000,11549,1,2,Antimatter Reactor Unit Blueprint
17339,"[16680, 16681, 16670]","[7, 2, 22]",150,105,105,120,4000,11695,1,3,Plasma Pulse Generator Blueprint
17340,"[16681, 16682, 16671]","[1, 2, 22]",150,105,105,120,4000,11534,1,3,Gravimetric Sensor Cluster Blueprint
17341,"[16683, 16678, 16670]","[1, 9, 22]",150,105,105,120,4000,11556,1,3,Pulse Shield Emitter Blueprint
17342,"[16673, 17317]","[9, 2]",300,105,105,240,2000,11548,1,2,Nuclear Reactor Unit Blueprint
17344,"[16682, 16670, 16679]","[1, 31, 11]",150,105,105,120,4000,11688,1,3,Particle Accelerator Unit Blueprint
17345,"[16681, 16682, 16670]","[1, 2, 22]",150,105,105,120,4000,11535,1,3,Magnetometric Sensor Cluster Blueprint
17346,"[16673, 16683, 16678]","[22, 1, 9]",150,105,105,120,4000,11555,1,3,Deflection Shield Emitter Blueprint
17347,"[16673, 16681, 33361, 16679]","[27, 1, 2, 11]",150,105,105,120,4000,11551,1,4,Electrolytic Capacitor Unit Blueprint
17348,"[16672, 16682, 16679]","[31, 1, 11]",150,105,105,120,4000,11689,1,3,Laser Focusing Crystals Blueprint
17349,"[16672, 16680, 16683]","[13, 3, 1]",150,105,105,120,4000,11532,1,3,Fusion Thruster Blueprint
17350,"[16672, 16678]","[44, 11]",25,105,105,20,20000,11543,1,2,Tungsten Carbide Armor Plate Blueprint
17351,"[16680, 16681, 33362, 16671]","[6, 2, 2, 17]",75,105,105,60,8000,11540,1,4,Quantum Microprocessor Blueprint
17352,"[16683, 16678, 16671]","[1, 9, 22]",150,105,105,120,4000,11558,1,3,Sustained Shield Emitter Blueprint
17353,"[17317, 16671]","[2, 9]",300,105,105,240,2000,11550,1,2,Graviton Reactor Unit Blueprint
17354,"[16682, 16679, 16671]","[1, 11, 31]",150,105,105,120,4000,11690,1,3,Superconductor Rails Blueprint
17355,"[16673, 16678]","[44, 11]",25,105,105,20,20000,11542,1,2,Fernite Carbide Composite Armor Plate Blueprint
17356,"[16680, 16683, 16671]","[3, 1, 13]",150,105,105,120,4000,11533,1,3,Magpulse Thruster Blueprint
17357,"[16680, 16681, 16670, 33359]","[6, 2, 17, 2]",75,105,105,60,8000,11541,1,4,Photon Microprocessor Blueprint
17359,"[16672, 16683, 16678]","[22, 1, 9]",150,105,105,120,4000,11557,1,3,Linear Shield Emitter Blueprint
17477,"[34, 35, 36, 37, 38, 39, 40]","[1600000, 300000, 75000, 40000, 15000, 2500, 1400]",12000,4200,4200,9600,10,17476,1,7,Covetor Blueprint
17479,"[34, 35, 36, 37, 38, 39, 40]","[1600000, 300000, 75000, 40000, 15000, 2500, 1400]",12000,4200,4200,9600,10,17478,1,7,Retriever Blueprint
17481,"[34, 35, 36, 37, 38, 39, 40]","[1600000, 300000, 75000, 40000, 15000, 2500, 1400]",12000,4200,4200,9600,10,17480,1,7,Procurer Blueprint
17483,"[40, 34, 35, 36, 38]","[528, 24663, 19132, 7806, 1351]",2100,735,735,1680,80,17482,1,5,Strip Miner I Blueprint
17486,"[40, 34, 35, 38, 39]","[22, 122, 1342, 9, 4]",2700,945,945,2160,60,17485,1,5,Republic Fleet Cruise Missile Launcher Blueprint
17489,"[34, 35]","[556, 278]",900,315,315,720,200,17488,1,2,Republic Fleet Rocket Launcher Blueprint
17501,"[34, 35, 36]","[862, 792, 529]",1800,630,630,1440,100,17500,1,3,Caldari Navy Stasis Webifier Blueprint
17503,"[34, 35, 38, 39]","[25649, 20583, 3, 4]",900,315,315,720,200,17502,1,4,Ammatar Navy EM Armor Hardener Blueprint
17505,"[34, 35, 37, 38, 39, 40]","[44036, 33816, 94, 13, 2, 2]",900,315,315,720,200,17504,1,6,Ammatar Navy Explosive Armor Hardener Blueprint
17507,"[40, 34, 35, 37, 38]","[2, 38342, 30481, 2, 7]",900,315,315,720,200,17506,1,5,Ammatar Navy Kinetic Armor Hardener Blueprint
17509,"[34, 35, 36, 37, 38]","[30893, 24221, 570, 18, 3]",900,315,315,720,200,17508,1,5,Ammatar Navy Thermal Armor Hardener Blueprint
17511,"[34, 35, 38]","[1116, 861, 3]",900,315,315,720,200,17510,1,3,Ammatar Navy Capacitor Power Relay Blueprint
17513,"[34, 35, 36, 37]","[666, 502, 1, 1]",900,315,315,720,200,17512,1,4,Ammatar Navy Kinetic Coating Blueprint
17515,"[34, 35, 36]","[896, 698, 29]",900,315,315,720,200,17514,1,3,Ammatar Navy Multispectrum Coating Blueprint
17517,"[34, 35, 36, 37]","[666, 502, 1, 1]",900,315,315,720,200,17516,1,4,Ammatar Navy Explosive Coating Blueprint
17519,"[34, 35, 36, 37]","[666, 502, 1, 1]",900,315,315,720,200,17518,1,4,Ammatar Navy EM Coating Blueprint
17521,"[34, 35, 37]","[5030, 78, 2]",1800,630,630,1440,100,17520,1,3,Federation Navy Sensor Booster Blueprint
17523,"[34, 35, 36, 37]","[516, 67, 2, 73]",900,315,315,720,200,17522,1,4,Ammatar Navy Reactor Control Unit Blueprint
17525,"[35, 36, 37, 38, 39]","[658, 2, 4, 1, 4]",900,315,315,720,200,17524,1,5,Ammatar Navy Power Diagnostic System Blueprint
17527,"[40, 34, 35, 36]","[2, 763, 321, 412]",1800,630,630,1440,100,17526,1,4,Imperial Navy Cap Recharger Blueprint
17529,"[34, 35, 38]","[1116, 861, 3]",900,315,315,720,200,17528,1,3,Imperial Navy Capacitor Power Relay Blueprint
17537,"[40, 34, 35, 36, 39]","[2, 6013, 4514, 1612, 2]",900,315,315,720,200,17536,1,5,Ammatar Navy Multispectrum Energized Membrane Blueprint
17539,"[40, 34, 35, 36, 38]","[2, 10178, 6494, 7, 3]",900,315,315,720,200,17538,1,5,Ammatar Navy Kinetic Energized Membrane Blueprint
17541,"[40, 34, 35, 36, 38]","[2, 10178, 6494, 7, 3]",900,315,315,720,200,17540,1,5,Ammatar Navy Explosive Energized Membrane Blueprint
17543,"[40, 34, 35, 36, 38]","[2, 10178, 6494, 7, 3]",900,315,315,720,200,17542,1,5,Ammatar Navy EM Energized Membrane Blueprint
17545,"[40, 34, 35, 36, 38]","[2, 10178, 6494, 7, 3]",900,315,315,720,200,17544,1,5,Ammatar Navy Thermal Energized Membrane Blueprint
17550,"[34, 35, 36]","[896, 698, 29]",900,315,315,720,200,17549,1,3,Federation Navy Multispectrum Coating Blueprint
17552,"[34, 35, 36, 37]","[666, 502, 1, 1]",900,315,315,720,200,17551,1,4,Federation Navy Kinetic Coating Blueprint
17554,"[34, 35, 36, 37]","[666, 502, 1, 1]",900,315,315,720,200,17553,1,4,Federation Navy Explosive Coating Blueprint
17556,"[34, 35, 36, 37]","[666, 502, 1, 1]",900,315,315,720,200,17555,1,4,Federation Navy EM Coating Blueprint
17558,"[34, 35, 36, 37]","[666, 502, 1, 1]",900,315,315,720,200,17557,1,4,Federation Navy Thermal Coating Blueprint
17561,"[34, 35, 36]","[862, 792, 529]",1800,630,630,1440,100,17559,1,3,Federation Navy Stasis Webifier Blueprint
17620,"[34, 35, 36, 37, 38, 39, 40, 57471, 57478, 57486]","[32000, 6000, 2500, 500, 30, 20, 10, 1, 10, 5]",6000,2100,2100,4800,30,17619,1,10,Caldari Navy Hookbill Blueprint
17635,"[34, 35, 36, 37, 38, 39, 40, 57471, 57478, 57486]","[540000, 180000, 36000, 10000, 1500, 1000, 500, 10, 100, 50]",12000,4200,4200,9600,10,17634,1,10,Caracal Navy Issue Blueprint
17637,"[34, 35, 36, 37, 38, 39, 40, 57471, 57478, 57479, 57486]","[8000000, 4000000, 600000, 400000, 30000, 8000, 4000, 50, 400, 1, 200]",18000,6300,6300,14400,10,17636,1,11,Raven Navy Issue Blueprint
17649,"[37, 36, 35, 34]","[289, 889, 1267, 17778]",1200,420,420,960,100,17648,100,4,Antimatter Charge XL Blueprint
17651,"[35, 34]","[4278, 5111]",1200,420,420,960,100,17650,100,2,Iridium Charge XL Blueprint
17653,"[34, 35, 37]","[2489, 1978, 11]",1200,420,420,960,100,17652,100,3,Iron Charge XL Blueprint
17655,"[34, 35]","[4578, 5800]",1200,420,420,960,100,17654,100,2,Lead Charge XL Blueprint
17657,"[37, 36, 34]","[233, 889, 15289]",1200,420,420,960,100,17656,100,3,Plutonium Charge XL Blueprint
17659,"[36, 35, 34]","[1044, 1556, 10400]",1200,420,420,960,100,17658,100,3,Thorium Charge XL Blueprint
17661,"[34, 35, 36, 37, 38]","[5200, 1000, 22, 22, 22]",1200,420,420,960,100,17660,100,5,Tungsten Charge XL Blueprint
17663,"[34, 35, 36]","[12356, 2233, 1100]",1200,420,420,960,100,17662,100,3,Uranium Charge XL Blueprint
17665,"[37, 35, 34]","[11, 1978, 2489]",1200,420,420,960,100,17664,100,3,Carbonized Lead XL Blueprint
17667,"[34, 35]","[4578, 5800]",1200,420,420,960,100,17666,100,2,Depleted Uranium XL Blueprint
17669,"[34, 35, 36, 37]","[17778, 1267, 889, 289]",1200,420,420,960,100,17668,100,4,EMP XL Blueprint
17671,"[34, 35, 36]","[12356, 2233, 1100]",1200,420,420,960,100,17670,100,3,Fusion XL Blueprint
17673,"[36, 37, 38, 35, 34]","[22, 22, 22, 1000, 5200]",1200,420,420,960,100,17672,100,5,Nuclear XL Blueprint
17675,"[34, 36, 37]","[15289, 889, 233]",1200,420,420,960,100,17674,100,3,Phased Plasma XL Blueprint
17677,"[34, 35]","[5111, 4278]",1200,420,420,960,100,17676,100,2,Proton XL Blueprint
17679,"[36, 35, 34]","[1044, 1556, 10400]",1200,420,420,960,100,17678,100,3,Titanium Sabot XL Blueprint
17681,"[35, 36, 37, 38, 39, 40]","[511, 22, 33, 200, 67, 444]",1200,420,420,960,100,17680,1,6,Gamma XL Blueprint
17683,"[35, 36, 37, 38, 39, 40]","[89, 1100, 44, 44, 22, 122]",1200,420,420,960,100,17682,1,6,Infrared XL Blueprint
17685,"[40, 36, 37, 38, 39]","[244, 867, 33, 11, 89]",1200,420,420,960,100,17684,1,5,Microwave XL Blueprint
17687,"[38, 36, 39, 37, 35, 40]","[33, 44, 144, 244, 356, 500]",1200,420,420,960,100,17686,1,6,Multifrequency XL Blueprint
17689,"[35, 36, 39, 34, 38, 40, 37]","[56, 56, 89, 133, 167, 367, 467]",1200,420,420,960,100,17688,1,7,Radio XL Blueprint
17691,"[35, 36, 37, 38, 39, 40]","[567, 550, 33, 39, 33, 156]",1200,420,420,960,100,17690,1,6,Standard XL Blueprint
17693,"[37, 38, 39, 40, 35]","[22, 33, 44, 189, 1044]",1200,420,420,960,100,17692,1,5,Ultraviolet XL Blueprint
17695,"[35, 38, 39, 37, 40, 36]","[22, 44, 167, 200, 289, 667]",1200,420,420,960,100,17694,1,6,Xray XL Blueprint
17704,"[34, 35, 36, 37, 38, 39, 40, 57470, 57478, 57486]","[32000, 6000, 2500, 500, 30, 20, 10, 1, 10, 5]",6000,2100,2100,4800,30,17703,1,10,Imperial Navy Slicer Blueprint
17710,"[34, 35, 36, 37, 38, 39, 40, 57470, 57478, 57486]","[540000, 180000, 36000, 10000, 1500, 1000, 500, 10, 100, 50]",12000,4200,4200,9600,10,17709,1,10,Omen Navy Issue Blueprint
17714,"[34, 35, 36, 37, 38, 39, 40, 57473, 57478, 57486]","[540000, 180000, 36000, 10000, 1500, 1000, 500, 10, 100, 50]",12000,4200,4200,9600,10,17713,1,10,Stabber Fleet Issue Blueprint
17716,"[34, 35, 36, 37, 38, 39, 40, 57471, 57472, 57478, 57486]","[648000, 216000, 43200, 12000, 1800, 1200, 600, 10, 10, 120, 60]",12000,4200,4200,9600,10,17715,1,11,Gila Blueprint
17719,"[34, 35, 36, 37, 38, 39, 40, 57470, 57471, 57478, 57486]","[648000, 216000, 43200, 12000, 1800, 1200, 600, 10, 10, 120, 60]",12000,4200,4200,9600,10,17718,1,11,Phantasm Blueprint
17721,"[34, 35, 36, 37, 38, 39, 40, 57472, 57473, 57478, 57486]","[648000, 216000, 43200, 12000, 1800, 1200, 600, 10, 10, 120, 60]",12000,4200,4200,9600,10,17720,1,11,Cynabal Blueprint
17723,"[34, 35, 36, 37, 38, 39, 40, 57472, 57473, 57478, 57486]","[648000, 216000, 43200, 12000, 1800, 1200, 600, 10, 10, 120, 60]",12000,4200,4200,9600,10,17722,1,11,Vigilant Blueprint
17727,"[34, 35, 36, 37, 38, 39, 40, 57470, 57478, 57479, 57486]","[8000000, 4000000, 600000, 400000, 30000, 8000, 4000, 50, 400, 1, 200]",18000,6300,6300,14400,10,17726,1,11,Apocalypse Navy Issue Blueprint
17729,"[34, 35, 36, 37, 38, 39, 40, 57472, 57478, 57479, 57486]","[8000000, 4000000, 600000, 400000, 30000, 8000, 4000, 50, 400, 1, 200]",18000,6300,6300,14400,10,17728,1,11,Megathron Navy Issue Blueprint
17733,"[34, 35, 36, 37, 38, 39, 40, 57473, 57478, 57479, 57486]","[8000000, 4000000, 600000, 400000, 30000, 8000, 4000, 50, 400, 1, 200]",18000,6300,6300,14400,10,17732,1,11,Tempest Fleet Issue Blueprint
17737,"[34, 35, 36, 37, 38, 39, 40, 57470, 57471, 57478, 57479, 57486]","[9600000, 4800000, 720000, 480000, 36000, 9600, 4800, 50, 50, 480, 1, 240]",18000,6300,6300,14400,10,17736,1,12,Nightmare Blueprint
17739,"[34, 35, 36, 37, 38, 39, 40, 57472, 57473, 57478, 57479, 57486]","[9600000, 4800000, 720000, 480000, 36000, 9600, 4800, 50, 50, 480, 1, 240]",18000,6300,6300,14400,10,17738,1,12,Machariel Blueprint
17741,"[34, 35, 36, 37, 38, 39, 40, 57472, 57473, 57478, 57479, 57486]","[9600000, 4800000, 720000, 480000, 36000, 9600, 4800, 50, 50, 480, 1, 240]",18000,6300,6300,14400,10,17740,1,12,Vindicator Blueprint
17813,"[34, 35, 36, 37, 38, 39, 40, 57473, 57478, 57486]","[32000, 6000, 2500, 500, 30, 20, 10, 1, 10, 5]",6000,2100,2100,4800,30,17812,1,10,Republic Fleet Firetail Blueprint
17833,"[34, 35, 38, 39]","[25649, 20583, 3, 4]",900,315,315,720,200,17832,1,4,Federation Navy EM Armor Hardener Blueprint
17835,"[34, 35, 37, 38, 39, 40]","[44036, 33816, 94, 13, 2, 2]",900,315,315,720,200,17834,1,6,Federation Navy Explosive Armor Hardener Blueprint
17837,"[40, 34, 35, 37, 38]","[2, 38342, 30481, 2, 7]",900,315,315,720,200,17836,1,5,Federation Navy Kinetic Armor Hardener Blueprint
17839,"[34, 35, 36, 37, 38]","[30893, 24221, 570, 18, 3]",900,315,315,720,200,17838,1,5,Federation Navy Thermal Armor Hardener Blueprint
17842,"[34, 35, 36, 37, 38, 39, 40, 57472, 57478, 57486]","[32000, 6000, 2500, 500, 30, 20, 10, 1, 10, 5]",6000,2100,2100,4800,30,17841,1,10,Federation Navy Comet Blueprint
17844,"[34, 35, 36, 37, 38, 39, 40, 57472, 57478, 57486]","[540000, 180000, 36000, 10000, 1500, 1000, 500, 10, 100, 50]",12000,4200,4200,9600,10,17843,1,10,Vexor Navy Issue Blueprint
17858,"[40, 36, 35, 34]","[66, 278, 3556, 39244]",1200,420,420,960,100,17857,100,4,Mjolnir XL Torpedo Blueprint
17860,"[40, 39, 34]","[44, 112, 18756]",1200,420,420,960,100,17859,100,3,Scourge XL Torpedo Blueprint
17862,"[37, 38, 39, 36, 35, 34]","[22, 22, 22, 289, 29389, 39889]",1200,420,420,960,100,17861,100,6,Inferno XL Torpedo Blueprint
17864,"[39, 35, 34]","[134, 8333, 37289]",1200,420,420,960,100,17863,100,3,Nova XL Torpedo Blueprint
17913,"[11466, 11459, 9836, 3814, 11466, 11459, 3814, 3687, 3689, 17482, 11399, 12108, 11541, 11689, 11482, 11466, 11459, 3812]","[1, 1, 3, 9, 1, 1, 6, 5, 6, 1, 23, 1, 5, 3, 1, 1, 1, 6]",5460,1911,1911,4368,10,17912,1,18,Modulated Strip Miner II Blueprint
17919,"[34, 35, 36, 37, 38, 39, 40, 57471, 57472, 57478, 57479, 57486]","[9600000, 4800000, 720000, 480000, 36000, 9600, 4800, 50, 50, 480, 1, 240]",18000,6300,6300,14400,10,17918,1,12,Rattlesnake Blueprint
17921,"[34, 35, 36, 37, 38, 39, 40, 57470, 57473, 57478, 57479, 57486]","[9600000, 4800000, 720000, 480000, 36000, 9600, 4800, 50, 50, 480, 1, 240]",18000,6300,6300,14400,10,17920,1,12,Bhaalgorn Blueprint
17923,"[34, 35, 36, 37, 38, 39, 40, 57470, 57473, 57478, 57486]","[648000, 216000, 43200, 12000, 1800, 1200, 600, 10, 10, 120, 60]",12000,4200,4200,9600,10,17922,1,11,Ashimmu Blueprint
17925,"[34, 35, 36, 37, 38, 39, 40, 57470, 57471, 57478, 57486]","[38400, 7200, 3000, 600, 36, 24, 12, 1, 1, 12, 6]",6000,2100,2100,4800,30,17924,1,11,Succubus Blueprint
17927,"[34, 35, 36, 37, 38, 39, 40, 57470, 57473, 57478, 57486]","[28800, 5400, 2250, 450, 27, 18, 9, 1, 1, 9, 5]",6000,2100,2100,4800,30,17926,1,11,Cruor Blueprint
17929,"[34, 35, 36, 37, 38, 39, 40, 57472, 57473, 57478, 57486]","[38400, 7200, 3000, 600, 36, 24, 12, 1, 1, 12, 6]",6000,2100,2100,4800,30,17928,1,11,Daredevil Blueprint
17931,"[34, 35, 36, 37, 38, 39, 40, 57471, 57472, 57478, 57486]","[38400, 7200, 3000, 600, 36, 24, 12, 1, 1, 12, 6]",6000,2100,2100,4800,30,17930,1,11,Worm Blueprint
17933,"[34, 35, 36, 37, 38, 39, 40, 57472, 57473, 57478, 57486]","[38400, 7200, 3000, 600, 36, 24, 12, 1, 1, 12, 6]",6000,2100,2100,4800,30,17932,1,11,Dramiel Blueprint
17939,"[34, 35]","[471, 716]",2700,945,945,2160,60,17938,1,2,Core Probe Launcher I Blueprint
18055,[38],[889],300,105,105,240,600,18054,1,1,Mercoxit Asteroid Mining Crystal Type A I Blueprint
18069,"[11466, 11459, 9836, 3814, 11466, 11459, 3814, 11399, 12108, 11541, 11689, 11482, 11466, 11459, 3812]","[1, 1, 1, 3, 1, 1, 3, 23, 1, 5, 3, 1, 1, 1, 6]",5460,1911,1911,4368,10,18068,1,15,Modulated Deep Core Miner II Blueprint
18609,"[9836, 11459, 11466, 3814, 9836, 11459, 11466, 3814, 11483, 18054, 16682, 11459, 11466, 3812]","[1, 1, 1, 3, 1, 1, 1, 4, 1, 1, 40, 1, 1, 25]",480,168,168,384,10,18608,1,14,Mercoxit Asteroid Mining Crystal Type A II Blueprint
18640,"[34, 35]","[471, 716]",3600,1260,1260,2880,50,18639,1,2,Expanded Probe Launcher I Blueprint
19721,"[21009, 21011, 21013, 21017, 21019, 21021, 21023, 21025, 21035, 21037, 21039, 24558, 24560, 57470, 57474, 57478, 57486, 57487, 57488]","[10, 50, 20, 20, 7, 5, 4, 10, 10, 13, 45, 16, 8, 100, 5, 1600, 800, 1, 1]",2000000,28000,28000,1600000,1,19720,1,19,Revelation Blueprint
19723,"[21009, 21011, 21013, 21017, 21019, 21021, 21023, 21025, 21035, 21037, 21039, 24558, 24560, 57473, 57477, 57478, 57486, 57487, 57488]","[10, 50, 10, 10, 7, 5, 14, 10, 20, 13, 45, 16, 8, 100, 5, 1600, 800, 1, 1]",2000000,28000,28000,1600000,1,19722,1,19,Naglfar Blueprint
19725,"[21009, 21011, 21013, 21017, 21019, 21021, 21023, 21025, 21035, 21037, 21039, 24558, 24560, 57472, 57476, 57478, 57486, 57487, 57488]","[10, 50, 20, 14, 7, 5, 10, 10, 10, 13, 45, 16, 8, 100, 5, 1600, 800, 1, 1]",2000000,28000,28000,1600000,1,19724,1,19,Moros Blueprint
19727,"[21009, 21013, 21017, 21019, 21021, 21023, 21025, 21035, 21037, 21039, 21041, 24558, 24560, 57471, 57475, 57478, 57486, 57487, 57488]","[10, 10, 4, 7, 5, 20, 10, 20, 13, 45, 50, 16, 8, 100, 5, 1600, 800, 1, 1]",2000000,28000,28000,1600000,1,19726,1,19,Phoenix Blueprint
19740,"[11464, 9836, 3814, 11464, 9836, 3814, 13320, 11399, 11540, 9848, 11486, 11464, 3812]","[1, 3, 5, 1, 3, 5, 1, 12, 12, 12, 1, 1, 30]",7020,2457,2457,5616,10,19739,1,13,Cruise Missile Launcher II Blueprint
19745,"[34, 35, 36, 37, 38, 39, 40]","[80000, 15000, 3750, 2000, 750, 125, 70]",12000,4200,4200,9600,10,19744,1,7,Sigil Blueprint
19807,"[9836, 11462, 3814, 9836, 11462, 3814, 12709, 11534, 9842, 11540, 11483, 3812, 11462]","[3, 1, 5, 3, 1, 5, 1, 9, 5, 5, 1, 30, 1]",4680,1638,1638,3744,10,19806,1,13,Target Painter II Blueprint
20126,"[11458, 9836, 3814, 11458, 9836, 3814, 11399, 11532, 11554, 11537, 11539, 628, 11478, 11543, 3828, 11549, 11557, 11458, 3812]","[6, 20, 32, 6, 16, 20, 150, 60, 375, 495, 1800, 1, 18, 3750, 75, 30, 300, 12, 175]",240000,84000,84000,192000,1,20125,1,19,Curse Blueprint
20184,"[21009, 21017, 21027, 21037, 57470, 57474, 57478, 57486, 57487]","[15, 5, 40, 5, 50, 1, 1600, 800, 1]",1500000,21000,21000,1200000,1,20183,1,9,Providence Blueprint
20186,"[21009, 21017, 21027, 21037, 57471, 57475, 57478, 57486, 57487]","[5, 5, 50, 5, 50, 1, 1600, 800, 1]",1500000,21000,21000,1200000,1,20185,1,9,Charon Blueprint
20188,"[21009, 21017, 21027, 21037, 57472, 57476, 57478, 57486, 57487]","[10, 5, 45, 5, 50, 1, 1600, 800, 1]",1500000,21000,21000,1200000,1,20187,1,9,Obelisk Blueprint
20190,"[21009, 21017, 21027, 21037, 57473, 57477, 57478, 57486, 57487]","[20, 5, 35, 5, 50, 1, 1600, 800, 1]",1500000,21000,21000,1200000,1,20189,1,9,Fenrir Blueprint
20281,"[34, 35, 36, 37, 38, 39, 40]","[3427873, 828117, 314957, 52033, 15823, 4534, 2266]",54000,18900,18900,43200,3,20280,1,7,Siege Module I Blueprint
20346,"[11457, 9836, 3814, 11457, 9836, 3814, 11399, 11475, 11543, 11293, 11457, 3812]","[1, 2, 2, 1, 3, 5, 3, 1, 8, 1, 1, 15]",2340,819,819,1872,10,20345,1,12,100mm Steel Plates II Blueprint
20348,"[11457, 9836, 3814, 11457, 9836, 3814, 11399, 11475, 11543, 11295, 11457, 3812]","[1, 4, 4, 1, 3, 5, 6, 1, 11, 1, 1, 25]",2340,819,819,1872,10,20347,1,12,200mm Steel Plates II Blueprint
20350,"[11457, 9836, 3814, 11457, 9836, 3814, 11297, 11399, 11475, 11543, 11457, 3812]","[1, 5, 5, 1, 3, 5, 1, 12, 1, 17, 1, 35]",2340,819,819,1872,10,20349,1,12,400mm Steel Plates II Blueprint
20352,"[11457, 9836, 3814, 11457, 9836, 3814, 11475, 11399, 11299, 11543, 11457, 3812]","[1, 6, 6, 1, 3, 5, 1, 24, 1, 29, 1, 45]",4680,1638,1638,3744,10,20351,1,12,800mm Steel Plates II Blueprint
20354,"[11457, 9836, 3814, 11457, 9836, 3814, 11399, 11279, 11475, 11543, 11457, 3812]","[1, 8, 8, 1, 3, 5, 48, 1, 1, 53, 1, 60]",7020,2457,2457,5616,10,20353,1,12,1600mm Steel Plates II Blueprint
20445,"[40, 39, 38, 37, 36, 35, 34]","[2100, 4946, 13807, 48300, 296600, 808817, 2452300]",36000,12600,12600,28800,5,20444,1,7,Dual Giga Pulse Laser I Blueprint
20447,"[40, 39, 38, 37, 36, 35, 34]","[2280, 5114, 16057, 53317, 324933, 833383, 3548557]",36000,12600,12600,28800,5,20446,1,7,Dual Giga Beam Laser I Blueprint
20449,"[40, 39, 38, 37, 36, 35, 34]","[2214, 4866, 13933, 49357, 330823, 833323, 3207807]",36000,12600,12600,28800,5,20448,1,7,Dual 1000mm Railgun I Blueprint
20451,"[40, 39, 38, 37, 36, 35, 34]","[1846, 2146, 7483, 26283, 184617, 541157, 6561767]",36000,12600,12600,28800,5,20450,1,7,Ion Siege Blaster I Blueprint
