id,blueprint_id,volume,name
25715,25716,10.0,Heavy Assault Missile Launcher II
25736,25737,20.0,Large EM Armor Reinforcer I
25812,25813,5.0,Gas Cloud Scoop II
25821,2745,4000.0,General Storage
25851,25852,1.0,Occult Ship Data Interface
25853,25854,1.0,Esoteric Ship Data Interface
25855,25856,1.0,Incognito Ship Data Interface
25857,25858,1.0,Cryptic Ship Data Interface
25861,25862,5.0,Salvager I
25887,0,0.1,Datacore - Caldari Starship Engineering
25888,25889,20.0,Large Explosive Armor Reinforcer I
25890,25891,20.0,Large Kinetic Armor Reinforcer I
25892,25893,20.0,Large Thermal Armor Reinforcer I
25894,25895,20.0,Large Trimark Armor Pump I
25896,25897,20.0,Large Auxiliary Nano Pump I
25898,25899,20.0,Large Nanobot Accelerator I
25900,25901,20.0,Large Remote Repair Augmentor I
25902,25903,20.0,Large Salvage Tackle I
25906,25907,20.0,Large Core Defense Capacitor Safeguard I
25908,25909,20.0,Large Drone Control Range Augmentor I
25910,25911,20.0,Large Drone Repair Augmentor I
25912,25913,20.0,Large Drone Scope Chip I
25914,25915,20.0,Large Drone Speed Augmentor I
25916,25917,20.0,Large Drone Durability Enhancer I
25918,25919,20.0,Large Drone Mining Augmentor I
25920,25921,20.0,Large Sentry Damage Augmentor I
25924,25925,20.0,Large Stasis Drone Augmentor I
25928,25929,20.0,Large Signal Disruption Amplifier I
25930,25931,20.0,Large Emission Scope Sharpener I
25932,25933,20.0,Large Memetic Algorithm Bank I
25934,25935,20.0,Large Liquid Cooled Electronics I
25936,25937,20.0,Large Gravity Capacitor Upgrade I
25948,25949,20.0,Large Capacitor Control Circuit I
25950,25951,20.0,Large Egress Port Maximizer I
25952,25953,20.0,Large Powergrid Subroutine Maximizer I
25954,25955,20.0,Large Semiconductor Memory Cell I
25956,25957,20.0,Large Ancillary Current Router I
25968,25969,20.0,Large Energy Discharge Elutriation I
25970,25971,20.0,Large Energy Ambit Extension I
25972,25973,20.0,Large Energy Locus Coordinator I
25974,25975,20.0,Large Energy Metastasis Adjuster I
25976,25977,20.0,Large Algid Energy Administrations Unit I
25978,25979,20.0,Large Energy Burst Aerator I
25980,25981,20.0,Large Energy Collision Accelerator I
25996,25997,20.0,Large Hybrid Discharge Elutriation I
25998,25999,20.0,Large Hybrid Ambit Extension I
26000,26001,20.0,Large Hybrid Locus Coordinator I
26002,26003,20.0,Large Hybrid Metastasis Adjuster I
26004,26005,20.0,Large Algid Hybrid Administrations Unit I
26006,26007,20.0,Large Hybrid Burst Aerator I
26008,26009,20.0,Large Hybrid Collision Accelerator I
26016,26017,20.0,Large Hydraulic Bay Thrusters I
26020,26021,20.0,Large Warhead Rigor Catalyst I
26022,26023,20.0,Large Rocket Fuel Cache Partition I
26026,26027,20.0,Large Bay Loading Accelerator I
26028,26029,20.0,Large Warhead Flare Catalyst I
26030,26031,20.0,Large Warhead Calefaction Catalyst I
26038,26039,20.0,Large Projectile Ambit Extension I
26040,26041,20.0,Large Projectile Locus Coordinator I
26042,26043,20.0,Large Projectile Metastasis Adjuster I
26046,26047,20.0,Large Projectile Burst Aerator I
26048,26049,20.0,Large Projectile Collision Accelerator I
26056,26057,20.0,Large Dynamic Fuel Valve I
26058,26059,20.0,Large Low Friction Nozzle Joints I
26060,26061,20.0,Large Auxiliary Thrusters I
26062,26063,20.0,Large Engine Thermal Shielding I
26066,26067,20.0,Large Warp Core Optimizer I
26068,26069,20.0,Large Hyperspatial Velocity Optimizer I
26070,26071,20.0,Large Polycarbon Engine Housing I
26072,26073,20.0,Large Cargohold Optimization I
26076,26077,20.0,Large EM Shield Reinforcer I
26078,26079,20.0,Large Explosive Shield Reinforcer I
26080,26081,20.0,Large Kinetic Shield Reinforcer I
26082,26083,20.0,Large Thermal Shield Reinforcer I
26084,26085,20.0,Large Core Defense Field Purger I
26086,26087,20.0,Large Core Defense Operational Solidifier I
26088,26089,20.0,Large Core Defense Field Extender I
26090,26091,20.0,Large Core Defense Charge Economizer I
26096,26097,20.0,Large Targeting Systems Stabilizer I
26100,26101,20.0,Large Targeting System Subcontroller I
26102,26103,20.0,Large Ionic Field Projector I
26104,26105,20.0,Large Signal Focusing Kit I
26106,26107,20.0,Large Particle Dispersion Augmentor I
26108,26109,20.0,Large Particle Dispersion Projector I
26110,26111,20.0,Large Inverted Signal Field Projector I
26112,26113,20.0,Large Tracking Diagnostic Subroutines I
26286,26287,20.0,Large EM Armor Reinforcer II
26288,26289,20.0,Large Explosive Armor Reinforcer II
26290,26291,20.0,Large Kinetic Armor Reinforcer II
26292,26293,20.0,Large Thermal Armor Reinforcer II
26294,26295,20.0,Large Auxiliary Nano Pump II
26296,26297,20.0,Large Nanobot Accelerator II
26298,26299,20.0,Large Remote Repair Augmentor II
26300,26301,20.0,Large Salvage Tackle II
26302,26303,20.0,Large Trimark Armor Pump II
26304,26305,20.0,Large Cargohold Optimization II
26306,26307,20.0,Large Dynamic Fuel Valve II
26308,26309,20.0,Large Engine Thermal Shielding II
26310,26311,20.0,Large Low Friction Nozzle Joints II
26312,26313,20.0,Large Polycarbon Engine Housing II
26318,26319,20.0,Large Auxiliary Thrusters II
26320,26321,20.0,Large Warp Core Optimizer II
26322,26323,20.0,Large Hyperspatial Velocity Optimizer II
26324,26325,20.0,Large Drone Control Range Augmentor II
26326,26327,20.0,Large Drone Durability Enhancer II
26328,26329,20.0,Large Drone Mining Augmentor II
26330,26331,20.0,Large Drone Repair Augmentor II
26332,26333,20.0,Large Drone Scope Chip II
26334,26335,20.0,Large Drone Speed Augmentor II
26338,26339,20.0,Large Sentry Damage Augmentor II
26340,26341,20.0,Large Stasis Drone Augmentor II
26342,26343,20.0,Large Emission Scope Sharpener II
26344,26345,20.0,Large Signal Disruption Amplifier II
26346,26347,20.0,Large Memetic Algorithm Bank II
26348,26349,20.0,Large Liquid Cooled Electronics II
26350,26351,20.0,Large Gravity Capacitor Upgrade II
26352,26353,20.0,Large Particle Dispersion Augmentor II
26354,26355,20.0,Large Inverted Signal Field Projector II
26356,26357,20.0,Large Tracking Diagnostic Subroutines II
26358,26359,20.0,Large Ionic Field Projector II
26360,26361,20.0,Large Particle Dispersion Projector II
26362,26363,20.0,Large Signal Focusing Kit II
26364,26365,20.0,Large Targeting System Subcontroller II
26366,26367,20.0,Large Targeting Systems Stabilizer II
26368,26369,20.0,Large Egress Port Maximizer II
26370,26371,20.0,Large Ancillary Current Router II
26372,26373,20.0,Large Powergrid Subroutine Maximizer II
26374,26375,20.0,Large Capacitor Control Circuit II
26376,26377,20.0,Large Semiconductor Memory Cell II
26378,26379,20.0,Large Energy Discharge Elutriation II
26380,26381,20.0,Large Energy Burst Aerator II
26382,26383,20.0,Large Energy Collision Accelerator II
26384,26385,20.0,Large Algid Energy Administrations Unit II
26386,26387,20.0,Large Energy Ambit Extension II
26388,26389,20.0,Large Energy Locus Coordinator II
26390,26391,20.0,Large Energy Metastasis Adjuster II
26392,26393,20.0,Large Hybrid Discharge Elutriation II
26394,26395,20.0,Large Hybrid Burst Aerator II
26396,26397,20.0,Large Hybrid Collision Accelerator II
26398,26399,20.0,Large Algid Hybrid Administrations Unit II
26400,26401,20.0,Large Hybrid Ambit Extension II
26402,26403,20.0,Large Hybrid Locus Coordinator II
26404,26405,20.0,Large Hybrid Metastasis Adjuster II
26406,26407,20.0,Large Bay Loading Accelerator II
26412,26413,20.0,Large Warhead Flare Catalyst II
26414,26415,20.0,Large Warhead Rigor Catalyst II
26416,26417,20.0,Large Hydraulic Bay Thrusters II
26418,26419,20.0,Large Rocket Fuel Cache Partition II
26420,26421,20.0,Large Warhead Calefaction Catalyst II
26424,26425,20.0,Large Projectile Collision Accelerator II
26428,26429,20.0,Large Projectile Ambit Extension II
26430,26431,20.0,Large Projectile Burst Aerator II
26432,26433,20.0,Large Projectile Locus Coordinator II
26434,26435,20.0,Large Projectile Metastasis Adjuster II
26436,26437,20.0,Large EM Shield Reinforcer II
26438,26439,20.0,Large Explosive Shield Reinforcer II
26440,26441,20.0,Large Kinetic Shield Reinforcer II
26442,26443,20.0,Large Thermal Shield Reinforcer II
26444,26445,20.0,Large Core Defense Capacitor Safeguard II
26446,26447,20.0,Large Core Defense Charge Economizer II
26448,26449,20.0,Large Core Defense Field Extender II
26450,26451,20.0,Large Core Defense Field Purger II
26452,26453,20.0,Large Core Defense Operational Solidifier II
26597,26598,1.0,Cryptic Tuner Data Interface
26599,26600,1.0,Esoteric Tuner Data Interface
26601,26602,1.0,Incognito Tuner Data Interface
26603,26604,1.0,Occult Tuner Data Interface
26888,26889,585.0,Mobile Large Warp Disruptor II
26890,26891,195.0,Mobile Medium Warp Disruptor II
26892,26893,65.0,Mobile Small Warp Disruptor II
26912,26917,5.0,Small Remote Armor Repairer II
26913,26916,10.0,Medium Remote Armor Repairer II
26914,26915,25.0,Large Remote Armor Repairer II
26929,26930,5.0,Small Processor Overclocking Unit I
26931,26932,5.0,Small Processor Overclocking Unit II
27014,27015,5.0,Civilian Data Analyzer
27064,27065,40.0,Capital Auxiliary Nano Pump I
27066,27067,40.0,Capital Nanobot Accelerator II
27068,27069,5.0,Small Remote Repair Augmentor I
27274,0,25000.0,Villard Wheel
27530,27682,8000.0,Blood Control Tower
27532,27688,8000.0,Dark Blood Control Tower
27533,27699,8000.0,Guristas Control Tower
27535,27705,8000.0,Dread Guristas Control Tower
27536,27706,8000.0,Serpentis Control Tower
27538,27713,8000.0,Shadow Control Tower
27539,27677,8000.0,Angel Control Tower
27540,27695,8000.0,Domination Control Tower
27542,27848,5000.0,Serpentis Large Blaster Battery
27544,27849,5000.0,Shadow Large Blaster Battery
27545,27843,5000.0,Serpentis Large Railgun Battery
27547,27850,5000.0,Shadow Large Railgun Battery
27548,27820,5000.0,Blood Large Pulse Laser Battery
27550,27826,5000.0,Dark Blood Large Pulse Laser Battery
27551,27819,5000.0,Blood Large Beam Laser Battery
27553,27825,5000.0,Dark Blood Large Beam Laser Battery
27554,27832,5000.0,Angel Large AutoCannon Battery
27556,27840,5000.0,Domination Large AutoCannon Battery
27557,27831,5000.0,Angel Large Artillery Battery
27559,27839,5000.0,Domination Large Artillery Battery
27560,27944,5000.0,Guristas XL Torpedo Battery
27562,27949,5000.0,Dread Guristas XL Torpedo Battery
27563,27868,4000.0,Serpentis Warp Disruption Battery
27565,27869,4000.0,Shadow Warp Disruption Battery
27567,27867,4000.0,Serpentis Warp Scrambling Battery
27569,27870,4000.0,Shadow Warp Scrambling Battery
27570,27871,4000.0,Angel Stasis Webification Battery
27573,27872,4000.0,Domination Stasis Webification Battery
27574,27859,4000.0,Guristas Ion Field Projection Battery
27576,27864,4000.0,Dread Guristas Ion Field Projection Battery
27577,27862,4000.0,Guristas Phase Inversion Battery
27579,27863,4000.0,Dread Guristas Phase Inversion Battery
27580,27861,4000.0,Guristas Spatial Destabilization Battery
27582,27865,4000.0,Dread Guristas Spatial Destabilization Battery
27583,27860,4000.0,Guristas White Noise Generation Battery
27585,27866,4000.0,Dread Guristas White Noise Generation Battery
27589,27684,4000.0,Blood Control Tower Medium
27591,27689,4000.0,Dark Blood Control Tower Medium
27592,27685,2000.0,Blood Control Tower Small
27594,27690,2000.0,Dark Blood Control Tower Small
27595,27698,4000.0,Guristas Control Tower Medium
27597,27704,4000.0,Dread Guristas Control Tower Medium
27598,27697,2000.0,Guristas Control Tower Small
27600,27703,2000.0,Dread Guristas Control Tower Small
27601,27707,4000.0,Serpentis Control Tower Medium
27603,27712,4000.0,Shadow Control Tower Medium
27604,27708,2000.0,Serpentis Control Tower Small
27606,27714,2000.0,Shadow Control Tower Small
27607,27680,4000.0,Angel Control Tower Medium
27609,27694,4000.0,Domination Control Tower Medium
27610,27681,2000.0,Angel Control Tower Small
27612,27696,2000.0,Domination Control Tower Small
27613,27847,1000.0,Serpentis Medium Blaster Battery
27615,27852,1000.0,Shadow Medium Blaster Battery
27616,27844,1000.0,Serpentis Medium Railgun Battery
27618,27851,1000.0,Shadow Medium Railgun Battery
27619,27846,500.0,Serpentis Small Blaster Battery
27621,27853,500.0,Shadow Small Blaster Battery
27622,27845,500.0,Serpentis Small Railgun Battery
27624,27854,500.0,Shadow Small Railgun Battery
27625,27821,1000.0,Blood Medium Beam Laser Battery
27627,27827,1000.0,Dark Blood Medium Beam Laser Battery
27628,27822,1000.0,Blood Medium Pulse Laser Battery
27630,27828,1000.0,Dark Blood Medium Pulse Laser Battery
27631,27823,500.0,Blood Small Beam Laser Battery
27633,27829,500.0,Dark Blood Small Beam Laser Battery
27634,27824,500.0,Blood Small Pulse Laser Battery
27636,27830,500.0,Dark Blood Small Pulse Laser Battery
27638,27946,500.0,Guristas Cruise Missile Battery
27640,27947,500.0,Dread Guristas Cruise Missile Battery
27641,27945,1000.0,Guristas Torpedo Battery
27643,27948,1000.0,Dread Guristas Torpedo Battery
27644,27835,1000.0,Angel Medium Artillery Battery
27646,27838,1000.0,Domination Medium Artillery Battery
27647,27833,1000.0,Angel Medium AutoCannon Battery
27649,27841,1000.0,Domination Medium AutoCannon Battery
27650,27836,500.0,Angel Small Artillery Battery
27652,27837,500.0,Domination Small Artillery Battery
27653,27834,500.0,Angel Small AutoCannon Battery
27655,27842,500.0,Domination Small AutoCannon Battery
27672,2799,4000.0,Energy Neutralizing Battery
27673,2788,4000.0,Cynosural Generator Array
27674,2789,4000.0,Cynosural System Jammer
27678,27679,8000.0,ECM Jammer Burst Projector
27766,27808,5000.0,Sansha Large Beam Laser Battery
27767,27807,5000.0,Sansha Large Pulse Laser Battery
27768,27809,1000.0,Sansha Medium Beam Laser Battery
27769,27810,1000.0,Sansha Medium Pulse Laser Battery
27770,27812,500.0,Sansha Small Beam Laser Battery
27771,27811,500.0,Sansha Small Pulse Laser Battery
27772,27818,5000.0,True Sansha Large Beam Laser Battery
27773,27817,5000.0,True Sansha Large Pulse Laser Battery
27774,27816,1000.0,True Sansha Medium Beam Laser Battery
27775,27815,1000.0,True Sansha Medium Pulse Laser Battery
27776,27813,500.0,True Sansha Small Beam Laser Battery
27777,27814,500.0,True Sansha Small Pulse Laser Battery
27778,27873,4000.0,Serpentis Sensor Dampening Battery
27779,27874,4000.0,Shadow Sensor Dampening Battery
27780,27781,8000.0,Sansha Control Tower
27782,27783,4000.0,Sansha Control Tower Medium
27784,27785,2000.0,Sansha Control Tower Small
27786,27787,8000.0,True Sansha Control Tower
27788,27789,4000.0,True Sansha Control Tower Medium
27790,27791,2000.0,True Sansha Control Tower Small
27855,27877,4000.0,Sansha Energy Neutralizing Battery
27856,27878,4000.0,True Sansha Energy Neutralizing Battery
27857,27875,4000.0,Blood Energy Neutralizing Battery
27858,27876,4000.0,Dark Blood Energy Neutralizing Battery
27897,2800,100000.0,Jump Bridge
27904,27905,50.0,Large Remote Hull Repairer I
27912,27913,75.0,Concussion Bomb
27914,27915,50.0,Bomb Launcher I
27916,27917,75.0,Scorch Bomb
27918,27919,75.0,Shrapnel Bomb
27920,27921,75.0,Electron Bomb
27922,27923,75.0,Lockbreaker Bomb
27924,27925,75.0,Void Bomb
27930,27931,10.0,Medium Remote Hull Repairer I
27932,27933,5.0,Small Remote Hull Repairer I
27934,27935,4000.0,Capital Remote Hull Repairer I
27951,27952,4000.0,Triage Module I
28197,28198,25.0,Heavy Armor Maintenance Bot II
28199,28200,25.0,Heavy Shield Maintenance Bot II
28201,28202,5.0,Light Armor Maintenance Bot II
28203,28204,5.0,Light Shield Maintenance Bot II
28205,28206,10.0,Medium Armor Maintenance Bot II
28207,28208,10.0,Medium Shield Maintenance Bot II
28209,28210,25.0,Warden II
28211,28212,25.0,Garde II
28213,28214,25.0,Curator II
28215,28216,25.0,Bouncer II
28262,28263,5.0,'Integrated' Acolyte
28264,28265,5.0,'Augmented' Acolyte
28266,28267,25.0,'Integrated' Berserker
28268,28269,25.0,'Augmented' Berserker
28270,28271,10.0,'Integrated' Hammerhead
28272,28273,10.0,'Augmented' Hammerhead
28274,28275,5.0,'Integrated' Hobgoblin
28276,28277,5.0,'Augmented' Hobgoblin
28278,28279,5.0,'Integrated' Hornet
28280,28281,5.0,'Augmented' Hornet
28282,28283,10.0,'Integrated' Infiltrator
28284,28285,10.0,'Augmented' Infiltrator
28286,28287,25.0,'Integrated' Ogre
28288,28289,25.0,'Augmented' Ogre
28290,28291,25.0,'Integrated' Praetor
28292,28293,25.0,'Augmented' Praetor
28294,28295,10.0,'Integrated' Valkyrie
28296,28297,10.0,'Augmented' Valkyrie
28298,28299,10.0,'Integrated' Vespa
28300,28301,10.0,'Augmented' Vespa
28302,28303,5.0,'Integrated' Warrior
28304,28305,5.0,'Augmented' Warrior
28306,28307,25.0,'Integrated' Wasp
28308,28309,25.0,'Augmented' Wasp
28351,28605,3000.0,Design Laboratory
28352,28353,14500000.0,Rorqual
28361,0,0.01,Drone Synaptic Relay Wiring
28362,0,0.02,Drone Capillary Fluid
28363,0,0.03,Drone Cerebral Fragment
28364,0,0.07,Drone Tactical Limb
28365,0,0.1,Drone Epidermal Shielding Chunk
28366,0,0.08,Drone Coronary Unit
28375,28376,10.0,Republic Fleet Heavy Assault Missile Launcher
28377,28378,10.0,Caldari Navy Heavy Assault Missile Launcher
28511,28512,5.0,Khanid Navy Rocket Launcher
28514,28515,5.0,Khanid Navy Stasis Webifier
28516,28517,5.0,Khanid Navy Warp Disruptor
28518,28519,5.0,Khanid Navy Warp Scrambler
28520,28521,5.0,Khanid Navy Multispectrum Coating
28522,28523,5.0,Khanid Navy EM Armor Hardener
28524,28525,5.0,Khanid Navy Explosive Armor Hardener
28526,28527,5.0,Khanid Navy Kinetic Armor Hardener
28528,28529,5.0,Khanid Navy Thermal Armor Hardener
28530,28531,5.0,Khanid Navy Cap Recharger
28532,28533,5.0,Khanid Navy Capacitor Power Relay
28534,28535,5.0,Khanid Navy Multispectrum Energized Membrane
28536,28537,5.0,Khanid Navy Kinetic Energized Membrane
28538,28539,5.0,Khanid Navy Explosive Energized Membrane
28540,28541,5.0,Khanid Navy EM Energized Membrane
28542,28543,5.0,Khanid Navy Thermal Energized Membrane
28545,28546,50.0,Khanid Navy Large EMP Smartbomb
28547,28548,5.0,Khanid Navy Kinetic Coating
28550,28551,10.0,Khanid Navy Medium EMP Smartbomb
28552,28553,5.0,Khanid Navy Explosive Coating
28554,28555,5.0,Khanid Navy EM Coating
28559,28560,5.0,Khanid Navy Thermal Coating
28561,28562,5.0,Khanid Navy Co-Processor
28563,28564,5.0,Khanid Navy Ballistic Control System
28565,28566,10.0,Khanid Navy Heavy Assault Missile Launcher
28576,28577,5.0,Mining Laser Upgrade II
28578,28579,5.0,Ice Harvester Upgrade II
28583,28584,4000.0,Capital Industrial Core I
28606,28607,10250000.0,Orca
28646,28647,25.0,Covert Cynosural Field Generator I
28652,28653,125.0,Covert Jump Portal Generator I
28654,28655,50.0,Warp Disruption Field Generator I
28659,28660,495000.0,Paladin
28661,28662,486000.0,Kronos
28665,28666,450000.0,Vargur
28668,2739,0.01,Nanite Repair Paste
28670,28671,1.0,Synth Blue Pill Booster
28672,28673,1.0,Synth Crash Booster
28674,28675,1.0,Synth Drop Booster
28676,28677,1.0,Synth Exile Booster
28678,28679,1.0,Synth Frentix Booster
28680,28681,1.0,Synth Mindflood Booster
28682,28683,1.0,Synth X-Instinct Booster
28684,28685,1.0,Synth Sooth Sayer Booster
28686,46233,1.0,Pure Synth Blue Pill Booster
28687,46234,1.0,Pure Synth Crash Booster
28688,46219,1.0,Pure Synth Drop Booster
28689,46220,1.0,Pure Synth Exile Booster
28690,46221,1.0,Pure Synth Frentix Booster
28691,46228,1.0,Pure Synth Mindflood Booster
28692,46229,1.0,Pure Synth Sooth Sayer Booster
28693,46232,1.0,Pure Synth X-Instinct Booster
28694,0,10.0,Amber Mykoserocin
28695,0,10.0,Azure Mykoserocin
28696,0,10.0,Celadon Mykoserocin
28697,0,10.0,Golden Mykoserocin
28698,0,10.0,Lime Mykoserocin
28699,0,10.0,Malachite Mykoserocin
28700,0,10.0,Vermillion Mykoserocin
28701,0,10.0,Viridian Mykoserocin
28710,28711,486000.0,Golem
28844,28845,16250000.0,Rhea
28846,28847,15500000.0,Nomad
28848,28849,17550000.0,Anshar
28850,28851,18500000.0,Ark
28999,29000,1.0,Optimal Range Script
29001,29002,1.0,Tracking Speed Script
29003,29004,1.0,Focused Warp Disruption Script
29005,29006,1.0,Optimal Range Disruption Script
29007,29008,1.0,Tracking Speed Disruption Script
29009,29010,1.0,Targeting Range Script
29011,29012,1.0,Scan Resolution Script
29013,29014,1.0,Scan Resolution Dampening Script
29015,29016,1.0,Targeting Range Dampening Script
29039,29040,10.0,Capital Antimatter Reactor Unit
29041,29042,10.0,Capital Crystalline Carbonide Armor Plate
29043,29044,10.0,Capital Deflection Shield Emitter
29045,29046,10.0,Capital Electrolytic Capacitor Unit
29047,29048,10.0,Capital EM Pulse Generator
29049,29050,10.0,Capital Fernite Carbide Composite Armor Plate
